18	1460
66	66264
2	84
122	74054
55	16995
322	187070
96	102624
143	88517
1	42
170	39780
159	56922
62	42098
100	107400
146	63802
14	2499
79	24419
115	89930
109	38814
56	25872
167	91674
106	58194
171	135261
113	117068
151	92742
128	83608
208	139347
153	125694
264	180087
33	6765
98	59693
296	284623
145	132385
150	154950
138	149316
96	89057
122	106341
157	112255
165	57934
123	123369
182	201232
126	89334
63	39060
7	4340
168	80976
238	93907
81	43060
91	82082
60	10140
141	60630
79	42818
1	42
85	40035
175	36756
82	83148
184	138704
1	42
171	22401
167	122578
120	39720
93	43098
86	39822
78	31356
102	32844
165	147840
166	32536
98	62426
171	128934
164	81408
76	73568
65	45305
91	16380
87	29928
1	42
173	79926
121	18522
121	74415
14	6916
181	101282
144	144432
138	103224
36	32837
130	121810
34	13430
160	124194
176	128936
76	55936
131	108075
107	79929
1	42
123	119433
59	34842
115	69000
90	82350
84	36204
87	94656
91	99008
99	74250
165	50288
69	44712
98	27048
91	99372
25	27300
117	24804
118	82246
1	42
111	26418
97	33642
88	38984
76	20596
1	42
180	130860
182	149702
72	68812
70	16395
114	67602
1	42
122	17446
77	65681
96	81888
86	14362
58	9860
1	42
161	132845
58	49518
180	30600
139	67137
105	28140
172	134332
239	126552
129	71366
126	89838
68	19584
171	47709
145	34655
79	58381
163	110526
1	42
132	126852
112	118272
160	146720
107	43014
1	42
171	166725
1	42
174	123366
141	66411
122	74298
139	153636
96	106464
82	76670
1	42
58	19662
88	76472
116	50182
158	70267
73	50735
153	41310
81	56885
153	146421
160	132320
143	83941
41	17425
125	57815
170	81669
105	76965
92	54642
229	215378
180	84060
108	88560
156	74956
111	50752
161	61019
172	69488
138	145452
99	67368
104	70408
71	60312
102	38658
116	92684
134	66811
95	38095
101	56762
1	42
183	163252
1	42
131	109778
108	77112
79	19434
161	133308
175	130200
109	112038
156	81572
148	139268
131	18995
150	129300
147	151263
122	104066
143	155441
2	84
138	61962
128	23040
114	60192
123	18696
124	24304
1	42
96	16902
108	70341
91	50596
149	29949
58	42456
136	57664
73	35034
84	58800
76	19076
1	42
113	54244
122	112606
173	151375
148	54464
1	42
51	26214
283	207380
86	32508
1	42
119	72695
225	93583
76	57532
1	42
81	77274
286	273560
74	48587
132	140712
118	51920
146	37376
124	83436
153	121034
267	181179
160	162240
98	75852
60	51540
2	84
152	50464
116	56956
130	125190
152	51224
69	58857
1	42
70	68320
292	242811
147	37632
237	170553
22	10098
234	44381
1	42
108	23652
88	43208
99	19642
58	17284
83	47061
75	43702
167	155477
104	18512
180	36737
115	35420
130	25480
1	42
180	61920
145	23925
111	87690
124	34968
120	25920
1	42
79	64701
1	42
89	97010
168	142632
93	33945
144	70560
138	73140
41	13922
108	37171
167	88677
62	48918
103	32445
44	39028
49	43463
273	242978
171	127908
119	59169
131	54234
168	82152
209	224146
111	106449
154	104492
97	30666
247	126864
1	42
146	141182
125	90000
158	80896
128	24320
140	88340
1	42
151	137712
97	19109
130	52239
102	35103
166	184260
108	48060
88	87208
78	10976
98	16660
87	22011
74	64898
141	129861
1	42
168	146160
132	140580
171	167364
1	42
312	214650
187	124377
0	0
202	144492
168	56655
124	31992
75	36900
146	140257
140	36260
146	59637
160	75840
62	54698
160	28480
111	91453
144	76320
8	7024
87	75550
180	127260
173	70757
83	74990
166	136784
55	50105
110	99341
88	66704
94	65612
1	42
243	69195
211	133698
1	42
219	105000
56	51016
177	154922
3	2640
124	70184
1	42
116	41876
80	46000
160	42972
124	22072
80	79520
168	170070
18	18360
87	20445
1	42
96	36384
120	72120
63	16884
1	42
173	96188
1	42
245	161859
45	39285
139	18209
1	42
77	28644
68	24966
85	82280
111	77478
101	52924
146	156804
139	97161
113	43505
171	118702
119	119357
80	44203
55	40040
156	163020
144	95328
94	101990
122	98332
98	44371
168	57624
1	42
133	136696
111	86136
126	128898
11	11259
109	110850
153	125457
219	113731
56	55776
115	105264
14	13608
170	154054
118	75874
171	24453
133	72219
84	51253
153	129897
76	25916
157	122094
193	106884
89	65237
109	36913
13	4966
62	10292
55	40812
53	40015
173	43077
68	56644
1	42
81	66258
120	73800
85	93330
82	89216
26	27242
86	55642
74	47360
101	21742
77	71302
115	49450
99	92664
62	61814
80	65604
4	3360
175	90825
254	171875
72	34632
2	84
71	76254
99	100188
137	31647
127	32004
6	1092
73	35040
115	62445
60	64980
137	88073
1	42
134	115642
1	42
112	47040
84	72240
102	38352
280	163607
178	45746
1	42
127	115443
76	43016
132	69210
73	74168
82	83312
173	94631
1	42
108	113292
228	100191
173	48959
150	46200
93	36382
1	42
136	36448
126	52920
160	30720
41	28162
62	42925
70	66640
171	121923
98	32340
70	63246
242	125909
63	22617
1	42
202	56906
52	14271
316	245446
65	65455
166	159526
149	93134
90	80231
169	162071
115	111090
169	68783
81	84159
133	23274
180	148254
81	46737
42	24234
124	109988
1	42
153	39780
81	84321
1	42
223	132722
93	64952
1	42
140	96180
131	108206
95	105070
1	42
72	20448
1	42
246	178677
171	25821
81	39771
204	95788
16	4992
67	49312
180	93060
169	110922
173	60550
1	42
64	21550
109	115867
6	4086
68	45669
66	33726
79	75129
139	104232
27	9531
113	39578
28	6272
128	28672
98	105154
147	110544
143	56056
170	34000
1	42
116	124236
1	42
109	80671
125	117315
150	59802
84	53424
150	73438
145	75805
62	66532
81	87242
88	45848
155	84733
67	34572
63	24822
99	39006
179	78223
123	118941
63	16188
122	105408
110	62370
175	46025
66	59070
91	38129
146	161914
95	19406
107	115453
62	65068
144	159840
87	50982
180	118080
55	34870
1	42
166	95948
79	78368
157	141066
104	52728
72	49320
176	90992
1	42
141	83472
87	24621
73	26864
66	22110
1	42
206	204922
127	29591
149	152186
158	120712
117	17199
83	71214
67	17554
97	54708
71	61782
232	68722
9	6394
102	80988
136	145384
54	51006
132	84454
144	63216
94	97572
127	72574
31	31902
147	126567
62	21452
1	42
141	123798
1	42
177	49737
84	28308
150	92601
77	80234
2	84
178	164828
94	81968
98	87514
176	38896
1	42
130	59280
148	46230
154	125356
1	42
91	86814
90	60390
157	136590
92	36524
1	42
244	229387
1	42
92	40204
143	88660
118	82364
73	34314
1	42
97	59170
131	120127
84	38554
93	31992
58	29696
162	138180
138	88734
133	86184
134	50518
144	76404
1	42
83	14276
82	19516
135	68114
127	49149
114	100548
169	151931
167	55818
164	122129
114	50046
186	128931
1	42
131	17161
90	52380
158	27966
133	82146
164	141368
1	42
105	74760
77	10074
110	70510
78	24648
133	68408
142	91692
154	58366
169	75881
1	42
84	71484
55	43782
165	155790
60	64800
55	13475
58	54752
1	42
59	59059
110	113520
67	11130
153	65402
174	56724
109	102133
74	59052
145	69734
162	154224
209	136425
184	103659
118	89547
229	129434
65	64025
103	74469
123	39852
183	149734
1	42
170	173060
1	42
88	76032
84	13188
1	42
272	109596
57	46284
146	105850
86	41522
245	149004
1	42
257	165581
11	3762
169	69459
152	88920
139	30441
147	158760
1	42
104	68640
94	52773
115	123050
83	14110
1	42
100	54600
113	36951
164	127100
139	106196
1	42
105	112245
116	18672
199	80363
101	58984
73	36618
28	15512
185	129986
97	80316
177	189036
122	131272
2	84
115	60631
62	39122
86	82904
221	218049
42	10825
109	28667
105	52080
161	49588
172	109564
113	102759
70	44100
146	125122
147	74210
156	36036
1	42
77	69377
137	120658
86	88838
171	35397
153	95166
1	42
248	66255
73	42234
71	61415
196	163283
1	42
108	17928
76	19608
88	22704
69	62602
1	42
88	27280
105	35910
111	49212
248	90436
177	66198
78	52372
79	58065
152	110504
64	29824
121	113802
73	64167
159	135786
263	108410
169	85588
116	126788
2	2186
120	105000
266	145862
39	12620
77	61600
96	47712
134	134372
28	27312
130	79300
64	64512
115	100280
1	42
110	84260
141	65424
72	19162
39	18662
207	107382
27	14958
103	95378
88	26224
105	36960
57	29355
1	42
109	79134
34	24000
109	95811
2	1758
143	59631
130	54210
1	42
119	115787
134	149008
167	154976
131	137419
138	50184
71	54670
122	16256
154	61600
60	58440
109	105403
177	179832
1	42
79	18486
1	42
139	121208
105	36645
152	151240
1	42
149	103853
147	63063
178	97188
145	155850
102	71910
124	61788
115	121210
113	85089
126	53298
175	122150
2	84
118	24662
131	53972
152	25232
268	190295
1	42
110	48290
66	28577
159	133083
108	96984
112	93408
129	19882
131	36287
80	34560
92	41676
71	15762
2	84
130	133900
135	87175
46	19734
62	66712
1	42
90	90990
113	57946
127	120777
73	18907
1	42
127	103886
146	96652
58	42906
80	45280
55	17435
1	42
210	79698
50	18900
135	79920
248	201725
72	58901
60	31260
217	40920
170	122910
114	114212
108	36396
271	192195
104	42328
110	39600
160	39110
55	9790
118	72452
82	66010
1	42
142	64184
73	45690
118	19352
