66	11682
50	27874
86	18920
101	47742
67	14874
53	26871
58	13514
1	42
62	35402
100	37200
89	32602
95	87210
69	10833
1	42
55	50545
21	7329
27	25488
63	10395
1	42
77	83006
1	42
70	53235
45	47925
80	50512
27	21087
21	11949
50	19750
31	27054
41	38130
134	65359
90	43110
34	7412
23	10492
64	56384
26	22267
56	60816
63	23184
54	21006
67	49276
58	58522
71	15052
78	37596
40	34908
42	22974
32	6016
69	68178
98	91042
43	35217
94	24910
31	14415
22	17493
1	42
106	23568
132	23162
68	50728
79	39760
77	36759
42	29568
35	36610
50	14750
71	28755
54	43449
70	72170
47	7708
60	50310
100	107200
1	42
54	37692
90	36000
97	27548
42	21813
74	39243
39	25779
95	83695
30	9000
1	42
52	42640
1	42
27	9126
54	53730
85	50778
24	9840
32	8448
40	33240
38	27228
99	86526
147	118586
91	22659
68	71883
25	25175
37	38346
81	81729
1	42
27	27108
31	22971
89	50641
76	23590
81	70575
33	11946
78	59826
42	14700
35	11942
35	12495
57	20034
41	30012
32	29696
133	54859
58	38061
24	15336
55	28230
60	9840
118	53947
1	42
57	17271
79	55167
1	42
65	44135
1	42
26	9334
68	39304
34	31821
70	55790
96	62362
48	13296
53	35506
38	27056
49	52266
73	59422
88	66264
1	42
87	82041
23	16674
63	39942
89	92794
92	92828
55	23856
28	9100
24	13584
1	42
39	42159
92	30436
22	12650
98	29400
1	42
92	71116
80	86310
26	17186
4	3396
72	66033
76	72792
12	12024
25	25050
31	13237
80	36080
1	42
90	84120
76	58748
1	42
38	39596
83	28884
68	49488
42	29306
26	5174
20	8880
44	18145
54	16092
42	43707
32	6304
85	49194
26	11882
48	9207
52	13936
67	70860
39	17394
90	60930
63	51786
1	42
58	9976
44	12684
63	22428
45	28485
88	57464
58	14384
98	52116
58	13108
20	13520
41	21156
57	23170
57	51186
88	90783
78	19578
76	27588
88	34056
178	118308
66	10032
27	20764
50	44550
113	80334
82	34467
74	47804
51	32232
48	44208
1	42
93	49104
31	6342
33	29535
118	67988
81	79704
69	38054
77	55066
95	14345
31	15035
28	5847
26	21684
95	23370
1	42
93	50964
84	84204
36	6768
87	38889
42	6300
1	42
79	60277
39	20866
92	18492
92	73140
1	42
58	55854
64	38144
110	90276
92	17724
60	21540
152	108141
55	39820
33	7161
1	42
58	45646
63	51471
18	13931
100	87800
51	43692
36	15552
117	40998
94	66270
1	42
56	38584
91	14532
38	26296
68	60248
60	45300
53	41870
63	18585
34	33999
1	42
51	22695
54	51570
88	25028
83	60175
101	44042
89	57494
47	26952
53	35934
1	42
88	72688
64	28160
91	72891
58	25172
2	84
60	13564
171	51039
20	3780
26	4914
36	11196
82	89142
100	96800
49	6860
18	12775
42	31458
94	75294
29	9142
24	7800
32	14368
29	24650
29	24650
52	33436
2	84
96	31392
25	17175
61	66429
63	23230
40	8600
1	42
44	28248
37	23754
83	68143
49	32355
68	70856
10	10420
134	60824
1	42
50	40250
1	42
53	54643
47	27871
50	38200
76	17142
95	51965
89	31862
25	3950
89	78362
1	42
89	95319
54	15498
52	42848
36	4824
56	23296
135	24844
32	29616
23	20263
44	46068
78	63960
79	19276
65	10474
