543	343771
860	424169
711	537220
905	657662
1001	477192
808	562149
882	743633
1174	761294
760	464959
749	469178
1148	765483
880	429323
643	311310
528	353434
573	440045
731	532470
823	546930
695	281291
538	400574
729	245568
801	433057
474	247985
855	590575
579	389815
1074	866110
744	493180
745	557107
1066	693073
632	263399
619	547135
432	281808
799	680985
582	411623
648	451120
1135	689180
656	407369
831	329071
741	396966
606	412617
674	363325
695	474595
1230	876356
1013	715702
904	648607
651	473661
737	498957
826	295070
977	621753
700	648477
773	606235
905	471731
796	352854
708	382285
751	289993
590	366306
744	537113
611	434774
803	562165
498	418573
506	338689
759	390707
1015	732651
683	571738
1184	639368
921	601189
1153	987148
820	484955
723	178413
948	614275
716	592569
799	405786
692	544973
653	484380
804	690094
618	478877
740	380343
557	297747
605	336734
880	531620
919	493377
952	614112
503	281418
543	297024
461	403689
707	157987
1011	709648
786	552542
1138	717179
810	323395
969	716444
795	371226
674	411668
759	472997
612	443879
954	298661
638	299201
666	319782
1151	994355
1140	552664
847	475535
859	721082
892	497400
1065	715285
525	210092
847	547417
941	348940
797	514775
1007	584440
759	583223
751	598235
648	365526
767	485125
710	444008
556	404408
916	402737
792	356879
483	227674
701	409159
664	173195
906	481226
888	655621
658	200086
876	605092
825	595944
732	378820
1076	524198
670	518725
792	505737
669	246892
873	804672
1014	533764
664	455330
725	714132
1054	587455
722	328411
832	428242
839	655635
980	935054
741	457357
876	428068
907	365105
887	503687
998	766701
831	621655
1056	734542
1088	815845
521	338627
1076	737023
980	690701
713	539219
875	435071
876	488464
707	489869
773	632184
708	522336
451	258853
837	543322
1014	779296
1071	863502
771	346324
877	376224
973	320393
478	184041
649	243820
644	306578
986	478972
772	372465
698	455721
960	596881
787	406160
759	404271
861	495144
795	490209
915	502097
919	511400
698	426542
871	473663
603	440184
810	319997
617	324019
971	646841
915	770179
587	484175
1051	597053
873	677317
797	552979
478	261360
706	312850
1068	690359
620	346480
610	517975
523	320365
703	520205
702	554839
934	515550
849	650496
674	363755
941	862517
634	444200
581	294770
1047	654203
918	567045
888	580713
544	297508
838	811806
1054	506782
758	452334
845	557191
834	542392
443	271559
983	608209
825	485961
882	331837
1032	738519
1094	556471
1201	813446
1099	731976
579	260300
900	667831
629	419897
721	417480
602	336513
729	586282
794	585784
882	519667
698	335552
847	612802
755	402502
506	433289
1013	474558
537	424558
777	389518
756	350661
855	629300
900	463755
770	693648
1033	829186
716	464774
777	494140
960	490627
915	797805
627	437788
759	563052
778	568726
675	493188
634	325486
468	371145
756	419558
702	520355
962	744758
712	360252
1023	784163
804	623114
908	448209
740	349112
801	557256
736	567014
899	581988
952	770373
690	322165
758	431524
947	529765
595	329025
1101	794972
509	342462
930	715903
749	661907
823	477033
596	438172
486	373462
1035	685600
786	414223
601	291563
662	344126
834	389830
669	534849
710	336468
503	306183
668	294196
710	438805
651	567449
1103	617249
1000	663709
1060	808972
726	423770
700	505606
888	519485
1056	633568
719	639538
597	356325
846	524412
743	395029
1025	307559
900	600880
